permno,ticker,start,ending,namedt,nameendt
84262,STLD,2022-12-22,2024-12-31,2020-08-07,2024-06-27
84262,STLD,2022-12-22,2024-12-31,2024-06-28,2024-12-31
84373,DGX,2002-12-12,2024-12-31,2002-01-02,2004-06-09
84373,DGX,2002-12-12,2024-12-31,2004-06-10,2024-12-31
84381,ROK,1996-12-09,2024-12-31,1996-12-16,2000-02-29
84381,ROK,1996-12-09,2024-12-31,2000-03-01,2000-04-02
84381,ROK,1996-12-09,2024-12-31,2000-04-03,2002-01-01
84381,ROK,1996-12-09,2024-12-31,2002-01-02,2002-02-25
84381,ROK,1996-12-09,2024-12-31,2002-02-26,2004-02-19
84381,ROK,1996-12-09,2024-12-31,2004-02-20,2004-06-09
84381,ROK,1996-12-09,2024-12-31,2004-06-10,2014-01-28
84381,ROK,1996-12-09,2024-12-31,2014-01-29,2017-01-24
84381,ROK,1996-12-09,2024-12-31,2017-01-25,2017-04-09
84381,ROK,1996-12-09,2024-12-31,2017-04-10,2024-12-31
84761,TTWO,2018-03-19,2024-12-31,2017-05-24,2024-06-30
84761,TTWO,2018-03-19,2024-12-31,2024-07-01,2024-12-31
84767,ARE,2017-03-20,2024-12-31,2014-01-08,2019-07-15
84767,ARE,2017-03-20,2024-12-31,2019-07-16,2020-02-12
84767,ARE,2017-03-20,2024-12-31,2020-02-13,2024-12-31
84769,APH,2008-09-30,2024-12-31,2004-06-10,2024-12-31
84788,AMZN,2005-11-21,2024-12-31,2004-06-10,2014-01-14
84788,AMZN,2005-11-21,2024-12-31,2014-01-15,2020-03-18
84788,AMZN,2005-11-21,2024-12-31,2020-03-19,2024-07-31
84788,AMZN,2005-11-21,2024-12-31,2024-08-01,2024-12-31
85035,QRVO,2015-06-12,2024-12-20,2015-01-02,2020-02-17
85035,QRVO,2015-06-12,2024-12-20,2020-02-18,2021-03-30
85035,QRVO,2015-06-12,2024-12-20,2021-03-31,2024-12-31
85058,BXP,2006-04-03,2024-12-31,2004-06-10,2008-04-29
85058,BXP,2006-04-03,2024-12-31,2008-04-30,2020-03-01
85058,BXP,2006-04-03,2024-12-31,2020-03-02,2024-06-30
85058,BXP,2006-04-03,2024-12-31,2024-07-01,2024-12-31
85072,RL,2007-02-02,2024-12-31,2006-06-30,2008-04-24
85072,RL,2007-02-02,2024-12-31,2008-04-25,2011-08-15
85072,RL,2007-02-02,2024-12-31,2011-08-16,2013-11-28
85072,RL,2007-02-02,2024-12-31,2013-11-29,2019-09-11
85072,RL,2007-02-02,2024-12-31,2019-09-12,2021-03-30
85072,RL,2007-02-02,2024-12-31,2021-03-31,2023-04-02
85072,RL,2007-02-02,2024-12-31,2023-04-03,2024-12-31
85257,AME,2013-09-23,2024-12-31,2004-06-10,2019-08-08
85257,AME,2013-09-23,2024-12-31,2019-08-09,2024-12-31
85265,SLG,2015-03-23,2021-03-19,2008-04-25,2019-09-11
85265,SLG,2015-03-23,2021-03-19,2019-09-12,2021-01-20
85265,SLG,2015-03-23,2021-03-19,2021-01-21,2022-01-23
85269,VLO,2004-04-29,2024-12-31,2002-01-02,2004-06-09
85269,VLO,2004-04-29,2024-12-31,2004-06-10,2024-12-31
85348,YUM,1997-10-07,2024-12-31,1997-10-07,2002-01-01
85348,YUM,1997-10-07,2024-12-31,2002-01-02,2002-05-16
85348,YUM,1997-10-07,2024-12-31,2002-05-17,2004-06-09
85348,YUM,1997-10-07,2024-12-31,2004-06-10,2006-07-19
85348,YUM,1997-10-07,2024-12-31,2006-07-20,2012-07-18
85348,YUM,1997-10-07,2024-12-31,2012-07-19,2024-12-31
85459,CHRW,2007-03-02,2024-12-31,2006-08-18,2024-12-31
85592,PLD,2011-06-03,2024-12-31,2011-06-03,2019-06-30
85592,PLD,2011-06-03,2024-12-31,2019-07-01,2024-12-31
85593,AMG,2014-07-01,2019-12-20,2011-06-10,2023-12-11
85621,MTD,2016-09-06,2024-12-31,2004-06-10,2019-08-04
85621,MTD,2016-09-06,2024-12-31,2019-08-05,2024-03-11
85621,MTD,2016-09-06,2024-12-31,2024-03-12,2024-06-19
85621,MTD,2016-09-06,2024-12-31,2024-06-20,2024-12-31
85631,ADSK,1989-12-21,2024-12-31,1996-05-01,2004-06-09
85631,ADSK,1989-12-21,2024-12-31,2004-06-10,2024-03-11
85631,ADSK,1989-12-21,2024-12-31,2024-03-12,2024-12-31
85663,URI,2014-09-22,2024-12-31,2014-01-23,2017-06-26
85663,URI,2014-09-22,2024-12-31,2017-06-27,2021-03-30
85663,URI,2014-09-22,2024-12-31,2021-03-31,2024-12-31
85675,EVHC,2016-12-02,2018-10-10,2016-12-02,2017-04-16
85675,EVHC,2016-12-02,2018-10-10,2017-04-17,2018-10-10
85753,VRSN,2006-02-01,2024-12-31,2004-06-10,2014-01-07
85753,VRSN,2006-02-01,2024-12-31,2014-01-08,2023-12-11
85753,VRSN,2006-02-01,2024-12-31,2023-12-12,2024-06-25
85753,VRSN,2006-02-01,2024-12-31,2024-06-26,2024-12-31
85792,PWR,2009-07-01,2024-12-31,2005-11-07,2024-12-31
85913,MAR,1998-05-21,2024-12-31,1998-03-30,2002-01-01
85913,MAR,1998-05-21,2024-12-31,2002-01-02,2004-06-09
85913,MAR,1998-05-21,2024-12-31,2004-06-10,2013-10-20
85913,MAR,1998-05-21,2024-12-31,2013-10-21,2024-12-31
85914,BBY,1999-06-30,2024-12-31,1987-07-20,2001-08-23
85914,BBY,1999-06-30,2024-12-31,2001-08-24,2002-01-01
85914,BBY,1999-06-30,2024-12-31,2002-01-02,2004-06-09
85914,BBY,1999-06-30,2024-12-31,2004-06-10,2012-05-01
85914,BBY,1999-06-30,2024-12-31,2012-05-02,2023-09-20
85914,BBY,1999-06-30,2024-12-31,2023-09-21,2024-12-31
86111,AMT,2007-11-19,2024-12-31,2005-09-23,2008-02-25
86111,AMT,2007-11-19,2024-12-31,2008-02-26,2012-01-02
86111,AMT,2007-11-19,2024-12-31,2012-01-03,2013-06-18
86111,AMT,2007-11-19,2024-12-31,2013-06-19,2014-02-25
86111,AMT,2007-11-19,2024-12-31,2014-02-26,2016-12-18
86111,AMT,2007-11-19,2024-12-31,2016-12-19,2017-05-15
86111,AMT,2007-11-19,2024-12-31,2017-05-16,2020-02-13
86111,AMT,2007-11-19,2024-12-31,2020-02-14,2021-04-04
86111,AMT,2007-11-19,2024-12-31,2021-04-05,2024-12-31
86136,SRE,1998-06-30,2024-12-31,1998-06-29,2001-02-28
86136,SRE,1998-06-30,2024-12-31,2001-03-01,2002-01-01
86136,SRE,1998-06-30,2024-12-31,2002-01-02,2004-06-09
86136,SRE,1998-06-30,2024-12-31,2004-06-10,2016-12-21
86136,SRE,1998-06-30,2024-12-31,2016-12-22,2021-03-31
86136,SRE,1998-06-30,2024-12-31,2021-04-01,2024-12-31
86158,CTSH,2006-11-17,2024-12-31,2004-06-10,2024-12-31
86228,RSG,2008-12-05,2024-12-31,2004-06-10,2024-12-31
86288,CSGP,2022-09-19,2024-12-31,2020-03-02,2023-03-26
86288,CSGP,2022-09-19,2024-12-31,2023-03-27,2024-12-31
86339,CCI,2012-03-14,2024-12-31,2008-02-07,2014-01-01
86339,CCI,2012-03-14,2024-12-31,2014-01-02,2014-01-22
86339,CCI,2012-03-14,2024-12-31,2014-01-23,2014-12-15
86339,CCI,2012-03-14,2024-12-31,2014-12-16,2016-09-25
86339,CCI,2012-03-14,2024-12-31,2016-09-26,2016-12-18
86339,CCI,2012-03-14,2024-12-31,2016-12-19,2021-03-31
86339,CCI,2012-03-14,2024-12-31,2021-04-01,2022-08-01
86339,CCI,2012-03-14,2024-12-31,2022-08-02,2024-12-31
86356,EBAY,2002-07-22,2024-12-31,1998-09-24,2004-06-09
86356,EBAY,2002-07-22,2024-12-31,2004-06-10,2006-06-29
86356,EBAY,2002-07-22,2024-12-31,2006-06-30,2007-08-02
86356,EBAY,2002-07-22,2024-12-31,2007-08-03,2008-04-24
86356,EBAY,2002-07-22,2024-12-31,2008-04-25,2014-01-22
86356,EBAY,2002-07-22,2024-12-31,2014-01-23,2017-01-25
86356,EBAY,2002-07-22,2024-12-31,2017-01-26,2021-03-31
86356,EBAY,2002-07-22,2024-12-31,2021-04-01,2024-07-31
86356,EBAY,2002-07-22,2024-12-31,2024-08-01,2024-12-31
86580,NVDA,2001-11-30,2024-12-31,1999-01-22,2004-06-09
86580,NVDA,2001-11-30,2024-12-31,2004-06-10,2011-03-10
86580,NVDA,2001-11-30,2024-12-31,2011-03-11,2014-02-12
86580,NVDA,2001-11-30,2024-12-31,2014-02-13,2024-12-31
86783,BKNG,2009-11-06,2024-12-31,2018-02-27,2024-12-31
86868,GS,2002-07-22,2024-12-31,2002-01-02,2004-05-10
86868,GS,2002-07-22,2024-12-31,2004-05-11,2004-06-09
86868,GS,2002-07-22,2024-12-31,2004-06-10,2004-07-26
86868,GS,2002-07-22,2024-12-31,2004-07-27,2006-07-06
86868,GS,2002-07-22,2024-12-31,2006-07-07,2006-09-12
86868,GS,2002-07-22,2024-12-31,2006-09-13,2007-01-09
86868,GS,2002-07-22,2024-12-31,2007-01-10,2008-09-25
86868,GS,2002-07-22,2024-12-31,2008-09-26,2011-06-09
86868,GS,2002-07-22,2024-12-31,2011-06-10,2014-01-06
86868,GS,2002-07-22,2024-12-31,2014-01-07,2023-12-11
86868,GS,2002-07-22,2024-12-31,2023-12-12,2024-12-31
86964,FFIV,2010-12-20,2024-12-31,2004-06-10,2011-08-10
86964,FFIV,2010-12-20,2024-12-31,2011-08-11,2019-09-11
86964,FFIV,2010-12-20,2024-12-31,2019-09-12,2021-11-15
86964,FFIV,2010-12-20,2024-12-31,2021-11-16,2024-12-31
86996,SBAC,2017-09-01,2024-12-31,2017-01-17,2021-01-21
86996,SBAC,2017-09-01,2024-12-31,2021-01-22,2023-08-01
86996,SBAC,2017-09-01,2024-12-31,2023-08-02,2024-12-31
87055,COST,1993-10-22,2024-12-31,1997-02-06,1998-08-31
87055,COST,1993-10-22,2024-12-31,1998-09-01,1999-08-29
87055,COST,1993-10-22,2024-12-31,1999-08-30,2004-06-09
87055,COST,1993-10-22,2024-12-31,2004-06-10,2017-12-20
87055,COST,1993-10-22,2024-12-31,2017-12-21,2024-03-11
87055,COST,1993-10-22,2024-12-31,2024-03-12,2024-12-31
87137,DVN,2000-08-30,2024-12-31,1999-08-18,2002-01-01
87137,DVN,2000-08-30,2024-12-31,2002-01-02,2004-06-09
87137,DVN,2000-08-30,2024-12-31,2004-06-10,2004-10-11
87137,DVN,2000-08-30,2024-12-31,2004-10-12,2016-12-18
87137,DVN,2000-08-30,2024-12-31,2016-12-19,2020-02-26
87137,DVN,2000-08-30,2024-12-31,2020-02-27,2024-12-31
87267,BLK,2011-04-04,2024-12-31,2006-10-02,2014-01-15
87267,BLK,2011-04-04,2024-12-31,2014-01-16,2019-11-19
87267,BLK,2011-04-04,2024-12-31,2019-11-20,2022-08-09
87267,BLK,2011-04-04,2024-12-31,2022-08-10,2024-10-01
87267,BLK,2011-04-04,2024-12-31,2024-10-02,2024-12-31
87299,AKAM,2007-07-12,2024-12-31,2006-12-12,2014-04-02
87299,AKAM,2007-07-12,2024-12-31,2014-04-03,2017-02-28
87299,AKAM,2007-07-12,2024-12-31,2017-03-01,2024-03-11
87299,AKAM,2007-07-12,2024-12-31,2024-03-12,2024-12-31
87432,A,2000-06-05,2024-12-31,1999-11-18,2002-01-01
87432,A,2000-06-05,2024-12-31,2002-01-02,2004-06-09
87432,A,2000-06-05,2024-12-31,2004-06-10,2016-12-07
87432,A,2000-06-05,2024-12-31,2016-12-08,2017-02-02
87432,A,2000-06-05,2024-12-31,2017-02-03,2021-03-31
87432,A,2000-06-05,2024-12-31,2021-04-01,2023-03-07
87432,A,2000-06-05,2024-12-31,2023-03-08,2024-12-31
87445,TDY,2020-06-22,2024-12-31,2004-06-10,2024-06-23
87445,TDY,2020-06-22,2024-12-31,2024-06-24,2024-12-31
87447,UPS,2002-07-22,2024-12-31,2002-01-02,2004-02-19
87447,UPS,2002-07-22,2024-12-31,2004-02-20,2004-06-09
87447,UPS,2002-07-22,2024-12-31,2004-06-10,2014-01-07
87447,UPS,2002-07-22,2024-12-31,2014-01-08,2019-09-11
87447,UPS,2002-07-22,2024-12-31,2019-09-12,2022-10-19
87447,UPS,2002-07-22,2024-12-31,2022-10-20,2024-12-31
87541,PKG,2017-07-26,2024-12-31,2017-01-11,2021-03-30
87541,PKG,2017-07-26,2024-12-31,2021-03-31,2024-12-31
87657,EW,2011-04-01,2024-12-31,2006-07-25,2024-12-31
87717,EXPD,2007-10-10,2024-12-31,2004-06-10,2023-11-20
87717,EXPD,2007-10-10,2024-12-31,2023-11-21,2024-12-31
87842,MET,2000-12-11,2024-12-31,2000-04-05,2001-07-31
87842,MET,2000-12-11,2024-12-31,2001-08-01,2002-01-01
87842,MET,2000-12-11,2024-12-31,2002-01-02,2004-06-09
87842,MET,2000-12-11,2024-12-31,2004-06-10,2006-07-31
87842,MET,2000-12-11,2024-12-31,2006-08-01,2011-06-12
87842,MET,2000-12-11,2024-12-31,2011-06-13,2019-09-11
87842,MET,2000-12-11,2024-12-31,2019-09-12,2024-12-31
88031,MNST,2012-06-29,2024-12-31,2012-01-09,2015-06-14
88031,MNST,2012-06-29,2024-12-31,2015-06-15,2024-12-31
88182,ON,2022-06-21,2024-12-31,2015-04-06,2024-12-31
88281,CRL,2021-05-14,2024-12-31,2021-04-01,2024-12-31
88352,ISRG,2008-06-02,2024-12-31,2004-06-10,2019-09-11
88352,ISRG,2008-06-02,2024-12-31,2019-09-12,2024-12-31
88446,ILMN,2015-11-19,2024-06-21,2004-06-10,2017-01-31
88446,ILMN,2015-11-19,2024-06-21,2017-02-01,2021-03-30
88446,ILMN,2015-11-19,2024-06-21,2021-03-31,2024-12-31
88661,TPR,2004-09-01,2024-12-31,2017-10-31,2024-03-11
88661,TPR,2004-09-01,2024-12-31,2024-03-12,2024-12-31
88664,JKHY,2018-11-13,2024-12-31,2004-06-10,2024-12-31
88837,GRMN,2012-12-12,2024-12-31,2010-06-28,2019-08-04
88837,GRMN,2012-12-12,2024-12-31,2019-08-05,2021-12-06
88837,GRMN,2012-12-12,2024-12-31,2021-12-07,2024-12-31
88853,FLR,2000-12-22,2019-06-03,2000-12-22,2001-01-31
88853,FLR,2000-12-22,2019-06-03,2001-02-01,2002-01-01
88853,FLR,2000-12-22,2019-06-03,2002-01-02,2004-02-17
88853,FLR,2000-12-22,2019-06-03,2004-02-18,2004-06-09
88853,FLR,2000-12-22,2019-06-03,2004-06-10,2006-11-06
88853,FLR,2000-12-22,2019-06-03,2006-11-07,2014-01-06
88853,FLR,2000-12-22,2019-06-03,2014-01-07,2014-02-06
88853,FLR,2000-12-22,2019-06-03,2014-02-07,2021-03-30
88860,ALGN,2017-06-19,2024-12-31,2006-06-30,2020-02-13
88860,ALGN,2017-06-19,2024-12-31,2020-02-14,2024-06-20
88860,ALGN,2017-06-19,2024-12-31,2024-06-21,2024-12-31
88873,GPN,2016-04-25,2024-12-31,2011-06-10,2019-09-11
88873,GPN,2016-04-25,2024-12-31,2019-09-12,2023-02-05
88873,GPN,2016-04-25,2024-12-31,2023-02-06,2024-06-30
88873,GPN,2016-04-25,2024-12-31,2024-07-01,2024-12-31
89003,FIS,2006-11-10,2024-12-31,2006-02-01,2014-01-29
89003,FIS,2006-11-10,2024-12-31,2014-01-30,2021-04-04
89003,FIS,2006-11-10,2024-12-31,2021-04-05,2024-12-31
89004,FTI,2009-06-05,2017-01-13,2004-06-10,2017-01-13
89006,MDLZ,2007-04-02,2024-12-31,2012-10-02,2015-07-08
89006,MDLZ,2007-04-02,2024-12-31,2015-07-09,2024-12-31
89014,COL,2001-07-02,2018-11-30,2001-07-02,2002-01-01
89014,COL,2001-07-02,2018-11-30,2002-01-02,2004-02-16
89014,COL,2001-07-02,2018-11-30,2004-02-17,2004-06-09
89014,COL,2001-07-02,2018-11-30,2004-06-10,2018-11-26
89017,WTW,2016-01-05,2024-12-31,2022-01-10,2024-12-31
89031,AXON,2023-05-04,2024-12-31,2021-01-26,2024-12-31
89070,ZBH,2001-08-07,2024-12-31,2015-06-29,2024-12-31
89071,ACN,2011-07-06,2024-12-31,2011-06-13,2019-09-16
89071,ACN,2011-07-06,2024-12-31,2019-09-17,2019-10-21
89071,ACN,2011-07-06,2024-12-31,2019-10-22,2020-03-22
89071,ACN,2011-07-06,2024-12-31,2020-03-23,2021-10-19
89071,ACN,2011-07-06,2024-12-31,2021-10-20,2024-12-31
89138,BG,2023-03-15,2024-12-31,2019-09-17,2023-10-31
89138,BG,2023-03-15,2024-12-31,2023-11-01,2024-06-25
89138,BG,2023-03-15,2024-12-31,2024-06-26,2024-12-31
89179,ELV,2002-07-25,2024-12-31,2022-06-28,2024-12-31
89195,PFG,2002-07-22,2024-12-31,2002-01-02,2004-06-09
89195,PFG,2002-07-22,2024-12-31,2004-06-10,2006-06-29
89195,PFG,2002-07-22,2024-12-31,2006-06-30,2011-06-12
89195,PFG,2002-07-22,2024-12-31,2011-06-13,2014-02-03
89195,PFG,2002-07-22,2024-12-31,2014-02-04,2017-12-17
89195,PFG,2002-07-22,2024-12-31,2017-12-18,2024-12-31
89216,AYI,2016-05-03,2018-06-15,2006-07-06,2019-09-16
89217,AAP,2015-07-09,2023-08-24,2010-05-20,2023-03-23
89217,AAP,2015-07-09,2023-08-24,2023-03-24,2024-12-31
89258,PRU,2002-07-22,2024-12-31,2002-01-02,2004-02-19
89258,PRU,2002-07-22,2024-12-31,2004-02-20,2004-06-09
89258,PRU,2002-07-22,2024-12-31,2004-06-10,2021-02-28
89258,PRU,2002-07-22,2024-12-31,2021-03-01,2023-04-02
89258,PRU,2002-07-22,2024-12-31,2023-04-03,2024-12-31
89269,CNC,2016-03-30,2024-12-31,2014-01-29,2024-12-31
89393,NFLX,2010-12-20,2024-12-31,2006-06-30,2020-04-27
89393,NFLX,2010-12-20,2024-12-31,2020-04-28,2020-07-07
89393,NFLX,2010-12-20,2024-12-31,2020-07-08,2024-12-31
89508,KMX,2010-06-28,2024-12-31,2006-06-30,2024-12-31
89525,CMCSA,2002-11-19,2024-12-31,2002-11-19,2004-06-09
89525,CMCSA,2002-11-19,2024-12-31,2004-06-10,2006-01-29
89525,CMCSA,2002-11-19,2024-12-31,2006-01-30,2024-09-11
89525,CMCSA,2002-11-19,2024-12-31,2024-09-12,2024-12-31
89533,WYNN,2008-11-14,2024-12-31,2006-07-03,2024-06-25
89533,WYNN,2008-11-14,2024-12-31,2024-06-26,2024-12-31
89617,EQIX,2015-03-23,2024-12-31,2015-01-26,2021-03-31
89617,EQIX,2015-03-23,2024-12-31,2021-04-01,2024-12-31
89626,CME,2006-08-11,2024-12-31,2005-04-29,2007-07-12
89626,CME,2006-08-11,2024-12-31,2007-07-13,2008-07-13
89626,CME,2006-08-11,2024-12-31,2008-07-14,2024-12-31
89641,STX,2012-07-02,2024-12-31,2010-07-06,2021-05-18
89641,STX,2012-07-02,2024-12-31,2021-05-19,2023-08-28
89641,STX,2012-07-02,2024-12-31,2023-08-29,2024-12-31
89781,MOH,2022-03-02,2024-12-31,2021-03-31,2024-12-31
89866,LKQ,2016-05-23,2024-12-31,2012-05-22,2020-05-03
89866,LKQ,2016-05-23,2024-12-31,2020-05-04,2024-06-20
89866,LKQ,2016-05-23,2024-12-31,2024-06-21,2024-12-31
90038,AIZ,2007-04-10,2024-12-31,2006-08-04,2015-06-30
90038,AIZ,2007-04-10,2024-12-31,2015-07-01,2016-12-18
90038,AIZ,2007-04-10,2024-12-31,2016-12-19,2017-02-07
90038,AIZ,2007-04-10,2024-12-31,2017-02-08,2020-10-12
90038,AIZ,2007-04-10,2024-12-31,2020-10-13,2024-12-31
90071,NRG,2010-01-29,2024-12-31,2004-06-10,2012-05-03
90071,NRG,2010-01-29,2024-12-31,2012-05-04,2016-12-18
90071,NRG,2010-01-29,2024-12-31,2016-12-19,2021-04-04
90071,NRG,2010-01-29,2024-12-31,2021-04-05,2024-12-31
90199,CBRE,2006-11-10,2024-12-31,2018-03-20,2019-08-01
90199,CBRE,2006-11-10,2024-12-31,2019-08-02,2024-12-31
90215,CRM,2008-09-15,2024-12-31,2008-05-22,2011-06-12
90215,CRM,2008-09-15,2024-12-31,2011-06-13,2019-09-11
90215,CRM,2008-09-15,2024-12-31,2019-09-12,2022-04-03
90215,CRM,2008-09-15,2024-12-31,2022-04-04,2024-03-11
90215,CRM,2008-09-15,2024-12-31,2024-03-12,2024-12-31
90248,DPZ,2020-05-12,2024-12-31,2012-05-02,2024-06-20
90248,DPZ,2020-05-12,2024-12-31,2024-06-21,2024-12-31
90305,EXR,2016-01-19,2024-12-31,2008-04-25,2017-06-26
90305,EXR,2016-01-19,2024-12-31,2017-06-27,2022-03-27
90305,EXR,2016-01-19,2024-12-31,2022-03-28,2024-12-31
90319,GOOG,2006-04-03,2024-12-31,2005-08-19,2006-07-20
90319,GOOG,2006-04-03,2024-12-31,2006-07-21,2008-01-31
90319,GOOG,2006-04-03,2024-12-31,2008-02-01,2014-04-02
90319,GOOGL,2006-04-03,2024-12-31,2014-04-03,2015-04-23
90319,GOOGL,2006-04-03,2024-12-31,2015-04-24,2015-10-04
90319,GOOGL,2006-04-03,2024-12-31,2015-10-05,2018-02-01
90319,GOOGL,2006-04-03,2024-12-31,2018-02-02,2023-10-12
90319,GOOGL,2006-04-03,2024-12-31,2023-10-13,2024-12-31
90373,DLR,2016-05-18,2024-12-31,2008-04-25,2019-09-11
90373,DLR,2016-05-18,2024-12-31,2019-09-12,2024-12-31
90386,MOS,2011-09-26,2024-12-31,2011-05-25,2024-12-31
90441,NWS,2004-12-20,2019-03-19,2004-11-12,2008-12-28
90441,NWSA,2004-12-20,2019-03-19,2008-12-29,2013-06-30
90441,FOXA,2004-12-20,2019-03-19,2013-07-01,2013-08-01
90441,FOXA,2004-12-20,2019-03-19,2013-08-02,2019-03-18
90442,FOX,2015-09-21,2019-03-19,2013-08-02,2019-03-18
90455,MPWR,2021-02-12,2024-12-31,2009-04-21,2024-12-31
90505,LVS,2019-10-03,2024-12-31,2011-06-13,2020-05-03
90505,LVS,2019-10-03,2024-12-31,2020-05-04,2021-03-30
90505,LVS,2019-10-03,2024-12-31,2021-03-31,2024-12-31
90520,CE,2018-12-24,2024-12-31,2018-09-18,2024-12-31
90601,NDAQ,2008-10-22,2024-12-31,2008-02-28,2010-10-06
90601,NDAQ,2008-10-22,2024-12-31,2010-10-07,2015-09-07
90601,NDAQ,2008-10-22,2024-12-31,2015-09-08,2024-12-31
90664,DXCM,2020-05-12,2024-12-31,2019-09-12,2024-12-31
90720,BLDR,2023-12-18,2024-12-31,2021-07-19,2024-12-31
90808,EXPE,2007-10-02,2024-12-31,2006-06-30,2010-11-25
90808,EXPE,2007-10-02,2024-12-31,2010-11-26,2011-12-20
90808,EXPE,2007-10-02,2024-12-31,2011-12-21,2014-02-06
90808,EXPE,2007-10-02,2024-12-31,2014-02-07,2018-03-26
90808,EXPE,2007-10-02,2024-12-31,2018-03-27,2020-05-03
90808,EXPE,2007-10-02,2024-12-31,2020-05-04,2024-12-31
90829,CF,2008-08-27,2024-12-31,2005-08-11,2024-12-31
90880,AMP,2005-10-03,2024-12-31,2005-10-03,2005-10-09
90880,AMP,2005-10-03,2024-12-31,2005-10-10,2006-06-29
90880,AMP,2005-10-03,2024-12-31,2006-06-30,2006-07-25
90880,AMP,2005-10-03,2024-12-31,2006-07-26,2011-06-09
90880,AMP,2005-10-03,2024-12-31,2011-06-10,2019-09-11
90880,AMP,2005-10-03,2024-12-31,2019-09-12,2023-04-02
90880,AMP,2005-10-03,2024-12-31,2023-04-03,2024-06-24
90880,AMP,2005-10-03,2024-12-31,2024-06-25,2024-12-31
90979,UA,2014-05-01,2022-06-17,2012-05-02,2016-08-14
90979,UA,2014-05-01,2022-06-17,2016-08-15,2016-12-06
90979,UAA,2014-05-01,2022-06-17,2016-12-07,2019-09-11
90979,UAA,2014-05-01,2022-06-17,2019-09-12,2023-04-02
90993,ICE,2007-09-26,2024-12-31,2006-06-30,2013-11-12
90993,ICE,2007-09-26,2024-12-31,2013-11-13,2024-12-31
91041,LYV,2019-12-23,2024-12-31,2017-08-10,2021-03-31
91041,LYV,2019-12-23,2024-12-31,2021-04-01,2024-12-31
91068,CMG,2011-04-28,2024-12-31,2009-12-22,2017-12-11
91068,CMG,2011-04-28,2024-12-31,2017-12-12,2024-12-31
91103,UAL,2015-09-03,2024-12-31,2010-10-01,2018-09-06
91103,UAL,2015-09-03,2024-12-31,2018-09-07,2019-06-30
91103,UAL,2015-09-03,2024-12-31,2019-07-01,2024-12-31
91152,TDG,2016-06-03,2024-12-31,2006-03-15,2024-12-31
91233,MA,2008-07-18,2024-12-31,2006-07-07,2016-07-27
91233,MA,2008-07-18,2024-12-31,2016-07-28,2017-01-11
91233,MA,2008-07-18,2024-12-31,2017-01-12,2018-02-01
91233,MA,2008-07-18,2024-12-31,2018-02-02,2021-03-31
91233,MA,2008-07-18,2024-12-31,2021-04-01,2024-12-31
91461,WU,2006-10-02,2021-12-17,2006-10-02,2011-06-12
91461,WU,2006-10-02,2021-12-17,2011-06-13,2013-11-20
91461,WU,2006-10-02,2021-12-17,2013-11-21,2024-12-31
91547,LDOS,2019-08-09,2024-12-31,2013-09-30,2020-02-17
91547,LDOS,2019-08-09,2024-12-31,2020-02-18,2021-03-28
91547,LDOS,2019-08-09,2024-12-31,2021-03-29,2024-03-26
91547,LDOS,2019-08-09,2024-12-31,2024-03-27,2024-12-31
91556,ROST,2009-12-21,2024-12-31,2006-06-30,2016-08-18
91556,ROST,2009-12-21,2024-12-31,2016-08-19,2023-04-10
91556,ROST,2009-12-21,2024-12-31,2023-04-11,2024-12-31
91611,FSLR,2009-10-16,2017-03-17,2008-04-24,2020-03-18
91611,FSLR,2022-12-19,2024-12-31,2020-03-19,2024-06-23
91611,FSLR,2022-12-19,2024-12-31,2024-06-24,2024-12-31
91668,IPGP,2018-03-07,2022-06-17,2006-12-13,2019-08-01
91668,IPGP,2018-03-07,2022-06-17,2019-08-02,2024-12-31
91849,BR,2018-06-18,2024-12-31,2017-01-25,2023-08-10
91849,BR,2018-06-18,2024-12-31,2023-08-11,2024-12-31
91926,DAL,2013-09-11,2024-12-31,2007-05-03,2024-12-31
91937,TMUS,2019-07-15,2024-12-31,2015-10-27,2020-11-17
91937,TMUS,2019-07-15,2024-12-31,2020-11-18,2023-03-26
91937,TMUS,2019-07-15,2024-12-31,2023-03-27,2024-12-31
92050,PODD,2023-03-15,2024-12-31,2017-08-04,2024-12-31
92108,BX,2023-09-18,2024-12-31,2023-03-24,2024-12-31
92157,TEL,2011-10-17,2024-12-31,2011-03-17,2012-01-02
92157,TEL,2011-10-17,2024-12-31,2012-01-03,2014-12-03
92157,TEL,2011-10-17,2024-12-31,2014-12-04,2024-09-29
92157,TEL,2011-10-17,2024-12-31,2024-09-30,2024-12-31
92203,LULU,2023-10-18,2024-12-31,2012-05-02,2023-12-11
92203,LULU,2023-10-18,2024-12-31,2023-12-12,2024-06-20
92203,LULU,2023-10-18,2024-12-31,2024-06-21,2024-12-31
92293,TDC,2007-10-01,2017-06-16,2007-10-01,2024-06-19
92322,ULTA,2016-04-18,2024-12-31,2008-06-23,2017-01-29
92322,ULTA,2016-04-18,2024-12-31,2017-01-30,2023-12-11
92322,ULTA,2016-04-18,2024-12-31,2023-12-12,2024-12-31
92402,MSCI,2018-04-04,2024-12-31,2017-03-28,2021-03-31
92402,MSCI,2018-04-04,2024-12-31,2021-04-01,2024-12-31
92602,PM,2008-03-31,2024-12-31,2008-03-31,2008-04-24
92602,PM,2008-03-31,2024-12-31,2008-04-25,2012-05-06
