Trial,K_NF_GMM,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_kannan,loss_NF_GMM,loss_nonNF_GMM,loss_kannan,loss_nw
66,3.0,3.0,1.0,0.5,0.01,11.590680826319556,11.661916724988716,14.486698272566334,12.400633531580036
67,3.0,3.0,0.01,0.1,0.05,10.126466744489903,12.814848547547069,10.070464439027388,10.006668399691174
68,3.0,3.0,1.0,1.0,0.01,5.446215950689404,7.108164708841366,9.371755230370058,6.706081114427076
69,3.0,3.0,1.0,1.0,0.1,5.735486160502454,5.7222331663033925,15.009783508897119,12.42655791428299
70,3.0,3.0,0.1,0.1,0.01,10.188007907939925,10.102608162880186,10.263386030672844,10.89885558590502
71,3.0,3.0,0.05,0.01,0.01,12.83629537101264,13.332250575406631,28.63899362456004,13.686483878019699
72,3.0,3.0,0.01,0.01,0.01,5.75723797623136,5.6792944356731185,21.186111290253784,15.89992305628591
73,3.0,3.0,0.5,0.05,0.5,12.68491794656511,14.114862384915076,19.776808944947604,14.055576960893122
74,3.0,3.0,0.1,1.0,0.5,10.316269792748779,10.765899113985396,14.086174024105016,9.698433675313678
75,3.0,3.0,0.05,0.1,0.05,10.657670807374124,10.663926476416542,10.861798726526825,10.823136792208562
76,3.0,3.0,0.5,0.05,0.01,14.472353773027056,14.588247730851247,19.04924001399131,14.318361481069648
77,3.0,3.0,0.01,0.05,1.0,9.87479500434637,7.862770058114846,17.935471517014232,11.4572969070502
78,3.0,3.0,0.01,0.01,0.5,13.632730097537767,13.56792688558176,25.388959800530163,15.078974488873857
79,3.0,3.0,0.05,0.5,1.0,6.345287533808281,7.705906380942032,18.790859043406943,14.12899662921532
80,3.0,3.0,1.0,1.0,0.01,12.356549482733582,12.169527203562287,17.121930832043397,13.737065813541108
81,3.0,3.0,0.1,0.05,0.05,6.040743328824513,6.182024986231439,10.29118724889427,8.717246922559834
82,2.0,2.0,0.5,1.0,1.0,12.966293322025434,14.276314791093432,22.60215330935906,15.737263909064062
83,3.0,3.0,0.05,0.01,0.05,3.5964783442013584,3.6540495221852836,12.607612011433616,8.369844697911727
84,3.0,2.0,0.1,0.1,0.01,11.079592329974295,13.206875771257659,12.639401301356866,11.247884727420868
85,3.0,3.0,0.05,0.1,0.01,9.165296194841794,9.559641165517208,9.317328107930635,9.419719073641629
86,3.0,3.0,0.1,0.05,0.1,12.48331395770398,12.515326008318254,20.269143721868616,13.182761414156042
87,3.0,3.0,0.01,0.05,0.05,8.010558797678133,7.978879490729965,18.05999223942462,11.60410352395447
88,3.0,3.0,1.0,1.0,0.01,10.025055615665579,11.22576183012559,19.96618297368756,9.100026415039379
89,3.0,3.0,0.1,0.1,0.5,11.656562848695845,11.265516888076887,21.69377746049501,12.105147591974465
90,3.0,3.0,0.05,0.01,0.05,8.420819940602339,7.691004254251844,18.488206809609867,11.687261098228722
91,3.0,3.0,0.01,0.01,0.01,8.98680241109334,8.940092525754665,23.27022887231293,13.921493939533168
92,3.0,3.0,0.5,0.01,0.01,8.806895227953659,5.616923889449223,12.572864301507499,9.184336876021924
93,3.0,3.0,0.05,0.01,0.05,12.115587154540412,12.781394252291872,10.87231162198739,10.64129782469177
94,3.0,3.0,0.5,0.05,1.0,8.798090750709633,8.157462631358406,25.067877808398595,16.346256115520525
95,3.0,3.0,1.0,0.5,0.5,13.73701109324467,11.757983820369779,14.754425778337112,11.933188799636433
96,2.0,3.0,0.1,0.01,0.01,4.191463411454183,4.354483294534884,12.46038361407898,9.564445998907404
97,3.0,3.0,0.5,1.0,0.01,9.90194219360864,9.296719913450838,8.998087682723785,8.931306935189475
98,3.0,3.0,0.05,0.01,0.05,12.707686721503055,12.93081187197787,19.918651643590643,12.926384514042137
99,3.0,3.0,0.5,0.5,0.05,11.768093361469884,11.925030609981473,26.65862380500856,16.919172035539876
AVG,2.96,2.98,0.3354,0.3116,0.2571,9.880315736343363,9.74819755069193,15.406488405080237,11.508940215212096
